id,user_id,title,description,taxonomy,amount,currency,reservado,envio,url_completa,ciudad
pzp2e8xw94j3,36ewdy0m3y6d,Tratado de Neurologia,Tratado de Neurologia,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10250, 'name': 'Non-fiction', 'icon': None}, {'id': 24083, 'name': 'Professions and specialties', 'icon': None}]",30,EUR,False,True,https://es.wallapop.com/item/tratado-de-neurologia-1091064450,Madrid
36e179m1wvjd,36ewdy0m3y6d,Temario Neurologia Opes,Temario Neurologia Opes,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10250, 'name': 'Non-fiction', 'icon': None}, {'id': 24083, 'name': 'Professions and specialties', 'icon': None}]",100,EUR,False,True,https://es.wallapop.com/item/temario-neurologia-opes-1091062139,Madrid
e6581m9kgp6o,wzvyr3qnerzl,Mackie 1202 VLZ4,"Vendo mesa de mezclas Mackie 1202 VLZ4, impoluta, sin apenas uso, como nueva. Sin caja.

Mesa compacta, super flexible en cuanto a enrutamiento de señales, con un gran sonido. 

NO HAGO ENVÍOS. Entrega en mano únicamente en Madrid capital.
PRECIO NO NEGOCIABLE. Está nueva, sin apenas uso (siempre en casa) y ya va super rebajada.

#vlz4 #yamaha #allen&heath #xone #presonus #tascam #dynacord","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24001, 'name': 'Music', 'icon': None}, {'id': 10062, 'name': 'Professional sound system', 'icon': None}, {'id': 10239, 'name': 'DJ Mixers', 'icon': None}]",200,EUR,False,False,https://es.wallapop.com/item/mackie-1202-vlz4-1091013224,Madrid
mzn21p23nkzn,qjwy7dk1wqzo,tc electronic Ditto + Looper pedal ,"¡Como nuevo!
Solo recogida en persona; estoy en el centro de Madrid.
El TC Electronic Ditto + es un pedal looper que ofrece hasta 60 minutos de grabación, overdubs ilimitados y circuito bypass para mantener la integridad del sonido sin perdidas de tono.
60 minutos de grabación
99 Loops
Overdubs ilimitados
Funciones de deshacer y rehacer
True Bypass
Interface extremadamente intuitiva.
Diseñado por guitarristas para guitarristas
Gran calidad de sonido
24 bits sin compresión
No funciona con pilas.","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24001, 'name': 'Music', 'icon': None}, {'id': 10063, 'name': 'Musical Instruments', 'icon': None}, {'id': 10243, 'name': 'String instruments', 'icon': None}, {'id': 10242, 'name': 'Guitars', 'icon': None}]",75,EUR,False,False,https://es.wallapop.com/item/tc-electronic-ditto---looper-pedal-1086639449,Madrid
v6ggxme2756e,mznl2pp84yjn,Paper Girls The complete story,Libro en inglés,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10061, 'name': 'Comics and graphic novels', 'icon': None}, {'id': 24037, 'name': 'American comics', 'icon': None}]",25,EUR,False,True,https://es.wallapop.com/item/paper-girls-the-complete-story-1091006416,Madrid
ejk8711drpjx,wzvyr3qnerzl,Korg Volca Drum + KA350,"Vendo caja de ritmos digital Korg Volca Drum, impoluta, sin uso apenas, como nueva.

Incluyo fuente de alimentación original Korg KA350. 

Con su caja, pilas, cable, documentación, etc, todo impecable.

NO HAGO ENVÍOS. Entrega en mano en Madrid capital únicamente. 
PRECIO NO NEGOCIABLE. Está impoluta, como nueva y ya super rebajada. 

#volca #novation #arturia","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24001, 'name': 'Music', 'icon': None}, {'id': 10063, 'name': 'Musical Instruments', 'icon': None}, {'id': 10246, 'name': 'Pianos & keyboards', 'icon': None}, {'id': 24072, 'name': 'Other pianos and keyboards', 'icon': None}]",90,EUR,False,False,https://es.wallapop.com/item/korg-volca-drum---ka350-1090871695,Madrid
36e14qvg3qjd,w673qmq2nwjx,Análisis de Balances y Estados Complementarios (Economia y empresa/ Economics and Business) (Spanish Edition),"2a edición,  como nuevo,  sin subrayar. Si has encontrado este libro, no hace falta que te explique nada ;)","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10250, 'name': 'Non-fiction', 'icon': None}, {'id': 24075, 'name': 'Business & Economics', 'icon': None}]",25,EUR,False,True,https://es.wallapop.com/item/analisis-de-balances-y-estados-complementarios-economia-y-empresa-economics-and-business-spanish-edition-1090707239,Madrid
p614223y1x65,qjwy7dk1wqzo,Big Ear Loaf Silicon Fuzz Made In USA,"Aunque la mayoría de los pedales de fuzz son acusados de robar tu rango de graves, el LOAF hará todo lo contrario y recortará las frecuencias agudas ásperas, frágiles y “zumbantes” que suelen asociarse con otros pedales.
El diseño simple de tres perillas te permite encontrar fácilmente la configuración perfecta para cualquier guitarra.
Usado, pero en excelente/condición de menta,
Con su caja original. 100€
Solo recogida en persona (Estoy en el centro de Madrid).","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24001, 'name': 'Music', 'icon': None}, {'id': 10063, 'name': 'Musical Instruments', 'icon': None}, {'id': 10243, 'name': 'String instruments', 'icon': None}, {'id': 10242, 'name': 'Guitars', 'icon': None}]",85,EUR,False,False,https://es.wallapop.com/item/big-ear-loaf-silicon-fuzz-made-in-usa-1080154679,Madrid
nz04o788qrjo,nzx5425wg162,Cine de Los 90 (Spanish Edition),CINE DE LOS 90 DE TASCHEN. VOLUMEN CON LO MEJOR DE UNA DECADA CINEMATOGRÁFICA INOLVIDABLE. TIENE EVIDENTES SIGNOS DE DESGASTE COMO SE APRECIA EN LAS FOTOS.,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10069, 'name': 'Magazines', 'icon': None}, {'id': 24018, 'name': 'Cinema and television', 'icon': None}]",18,EUR,True,True,https://es.wallapop.com/item/cine-de-los-90-spanish-edition-1090634599,Madrid
e658k4yvnp6o,9nz0nrxe0d6o,Fierro. Francisco Narla.,"Fierro. Francisco Narla.
Editorial Edhasa. Barccelona, 2019. Tapa dura con sobrecubierta. 378 páginas. ""Lo llamaban Fierro. Y era mentira. La verdad era su pasado y el pasado, una condena que prefería olvidar. No tenía nada, ni siquiera futuro. Por eso vivía en la frontera, un pedazo incierto de tierra olvidado por todos, un lugar maldito donde moros y cristianos sembraban muerte a su antojo.""","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24091, 'name': 'Contemporary novels', 'icon': None}]",14,EUR,False,True,https://es.wallapop.com/item/fierro-francisco-narla-1090576400,Madrid
ejk87g08yqjx,k3zl0x3peqzx,Cuentos completos Muapassant,Cuentos completos Maupassant,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24090, 'name': 'Classic literature', 'icon': None}]",68,EUR,False,True,https://es.wallapop.com/item/cuentos-completos-muapassant-1090412823,Madrid
mzn2158k20zn,k3zl4orog2jx,Piano antiguo: percecto para deco o restauración,"(Oportinidad, si no encontraramos interesados antes del
finde lo llevamos a punto limpio)
Se dona piano clásico antiguo, ideal para amantes del diseño, interiorismo o profesionales de la música que busquen un proyecto único.

 ¡Llévatelo y dale una nueva vida!

⚡ Aunque ya no está en su mejor forma para hacer música, conserva todo su encanto. Perfecto como pieza decorativa para dar un toque sofisticado y bohemio a cualquier espacio. Con un poco de dedicación, podría incluso volver a sonar.

📏 Grande y robusto, como los pianos de verdad. Requiere una furgoneta para el transporte, pero tiene partes desmontables para facilitar el proceso. Si tienes tiempo y pasión, este piano puede convertirse en tu obra maestra.

Si buscas un piano con historia, ya sea como objeto decorativo o para un emocionante proyecto de restauración, ¡este es el tuyo! 🚚✨","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24001, 'name': 'Music', 'icon': None}, {'id': 10063, 'name': 'Musical Instruments', 'icon': None}, {'id': 10246, 'name': 'Pianos & keyboards', 'icon': None}, {'id': 24070, 'name': 'Pianos', 'icon': None}]",1,EUR,True,False,https://es.wallapop.com/item/piano-antiguo-percecto-para-deco-o-restauracion-1089617601,Madrid
ejk87gw3v9jx,k3zl0x3peqzx,Cuentos completos Zweig,Cuentos completos Zweig ,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24090, 'name': 'Classic literature', 'icon': None}]",28,EUR,False,True,https://es.wallapop.com/item/cuentos-completos-zweig-1090392123,Madrid
xzo2myxqkw69,x6qy9rplnyjy,Mala mujer,mala mujer,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24097, 'name': 'Other fiction books', 'icon': None}]",5,EUR,False,True,https://es.wallapop.com/item/mala-mujer-1090321357,Madrid
nzx4n1rr41j2,x6qy9rplnyjy,Aprende a comer y a controlar tu peso,Aprende a comer y a controlar tu peso,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24097, 'name': 'Other fiction books', 'icon': None}]",5,EUR,False,True,https://es.wallapop.com/item/aprende-a-comer-y-a-controlar-tu-peso-1090316878,Madrid
ejk87ovm29jx,v9jd7323yljk,William Blake - Las puertas del paraíso ,"
°Encuadernación de tapa dura en tela Assuan verde
°Medidas 100x160 mm
°Impreso en papel crema resistente al envejecimiento y sin pasta mecánica de 115 g
°Bloque de libro cosido
°Pintura de canto rojo
°Dorado en la parte delantera, trasera y lomo
°Encuadernación en tela verde
°Incluye estuche","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24090, 'name': 'Classic literature', 'icon': None}]",55,EUR,False,True,https://es.wallapop.com/item/william-blake-las-puertas-del-paraiso-1089182595,Madrid
pzp2old2xkj3,x6qy9rplnyjy,La vida es suero,la vida es suero,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24097, 'name': 'Other fiction books', 'icon': None}]",5,EUR,False,True,https://es.wallapop.com/item/la-vida-es-suero-1090315902,Madrid
v6gg5do1d26e,x6qy9rplnyjy,Es la microbiota idiota,¡Es la microbiota idiota!,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24097, 'name': 'Other fiction books', 'icon': None}]",7,EUR,True,True,https://es.wallapop.com/item/es-la-microbiota-idiota-1090314964,Madrid
8z8kno5qolz3,x6qy9rplnyjy,El pequeño ikigai,El pequeño ikigai,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24097, 'name': 'Other fiction books', 'icon': None}]",5,EUR,False,True,https://es.wallapop.com/item/el-pequeno-ikigai-1090313822,Madrid
mzn21o97pyzn,nz0mw2dd3djo,Contabilidad práctica para todos: Casos y solución comentada,Libro como nuevo,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10250, 'name': 'Non-fiction', 'icon': None}, {'id': 24075, 'name': 'Business & Economics', 'icon': None}]",10,EUR,False,True,https://es.wallapop.com/item/contabilidad-practica-para-todos-casos-y-solucion-comentada-1085896797,Madrid
e658kx7vqm6o,w6730yv37yjx,El manuscrito de barro,"El manuscrito de barro es una novela histórica de misterio que combina el suspenso con la intriga literaria. La trama se desarrolla en el siglo XVI, durante la Inquisición en España. La historia sigue a Felipe de Salazar, un joven abogado que se ve involucrado en un misterioso caso relacionado con un antiguo manuscrito que tiene poderes secretos.

Felipe, quien vive en Toledo, es llamado por un amigo suyo, Fray Bernardo de Vaca, un monje franciscano que ha encontrado un manuscrito muy peculiar, cubierto de barro y aparentemente muy antiguo. Pronto, Felipe descubre que este manuscrito contiene un enigma relacionado con el Códice de Trecera, un texto legendario que, según se dice, guarda los secretos de la alquimia, la magia y la ciencia prohibida.

A lo largo de la novela, Felipe se adentra en un laberinto de conspiraciones, traiciones, misterios y secretos oscuros mientras trata de desvelar los enigmas que oculta el manuscrito. La trama se mezcla con hechos históricos reales, como la persecución de los herejes y las luchas ideológicas de la época, y presenta una Barcelona y Toledo muy vivas en el contexto de la época de los Reyes Católicos.

La novela no solo es un thriller histórico, sino también una reflexión sobre el poder del conocimiento, la oscuridad de la Inquisición y los límites de la fe y la razón","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24092, 'name': 'Crime and mystery', 'icon': None}]",10,EUR,False,True,https://es.wallapop.com/item/el-manuscrito-de-barro-1090313424,Madrid
vjrq2n4yg4zk,x6qy9rplnyjy,Superacion de la dependencia emocional,Superacion de la dependencia emocional,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24097, 'name': 'Other fiction books', 'icon': None}]",5,EUR,True,True,https://es.wallapop.com/item/superacion-de-la-dependencia-emocional-1090313143,Madrid
wzy4pmrmpxz5,x6qy9rplnyjy,Come seguro comiendo de todo,Come seguro comiendo de todo,"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24097, 'name': 'Other fiction books', 'icon': None}]",5,EUR,False,True,https://es.wallapop.com/item/come-seguro-comiendo-de-todo-1090311944,Madrid
qzmex4qxlxjv,8x6qy8lwlejy,Guitarra electroacústica Fender como nueva,"guitarra electroacustica fender. Como nueva. Incluye maletin de transporte de alta resistencia marca Hiscox, perfecto para viajar en avión. De regalo selección de púas y strap fender. ","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24001, 'name': 'Music', 'icon': None}, {'id': 10063, 'name': 'Musical Instruments', 'icon': None}, {'id': 10243, 'name': 'String instruments', 'icon': None}, {'id': 10242, 'name': 'Guitars', 'icon': None}]",450,EUR,False,False,https://es.wallapop.com/item/guitarra-electroacustica-fender-como-nueva-1083894256,Madrid
8j34d7872169,w6730yv37yjx,El Juego del Ángel (Spanish Edition),"
Claro, aquí tienes el resumen de El juego del ángel de Carlos Ruiz Zafón:

Resumen de El juego del ángel de Carlos Ruiz Zafón:
El juego del ángel es una novela que, al igual que La sombra del viento, forma parte de la serie El Cementerio de los Libros Olvidados. La historia se desarrolla en Barcelona, en los años 1920, y sigue al joven David Martín, un escritor que se ve envuelto en un oscuro misterio literario.","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24092, 'name': 'Crime and mystery', 'icon': None}]",8,EUR,False,True,https://es.wallapop.com/item/el-juego-del-angel-spanish-edition-1090311810,Madrid
wzy4pmr3qez5,x6qy9rplnyjy,Psiconutricion Spanish Edition,Psiconutricion (Spanish Edition),"[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24097, 'name': 'Other fiction books', 'icon': None}]",5,EUR,False,True,https://es.wallapop.com/item/psiconutricion-spanish-edition-1090311192,Madrid
nz04on8q57jo,w6730yv37yjx,El Código Da Vinci,"El código Da Vinci es un thriller histórico que mezcla arte, religión y misterio, creado por Dan Brown. La historia comienza con el asesinato de Jacques Saunière, el conservador del Museo del Louvre en París. Antes de morir, Saunière deja una serie de enigmáticos códigos y símbolos en su cuerpo y alrededor de la escena del crimen, los cuales el experto en simbología Robert Langdon y la criptóloga Sophie Neveu deberán descifrar.

A lo largo de la novela, Langdon y Sophie desentrañan una serie de pistas que los conducen a descubrir una trama secreta relacionada con el priorato de Sion, una sociedad secreta que ha protegido uno de los mayores secretos de la humanidad: la verdadera naturaleza de la Santa Grial. La novela plantea una teoría radical sobre el Grial, sugiriendo que podría no ser un cáliz sagrado, sino un secreto relacionado con la descendencia de Jesucristo.

La trama se desarrolla a un ritmo vertiginoso mientras Langdon y Sophie huyen de una red de conspiradores, agentes secretos y la Iglesia, todos dispuestos a mantener el secreto. A lo largo del camino, se enfrentan a acertijos, códigos ocultos en obras de arte famosas como la Mona Lisa y la Última Cena, y a una serie de revelaciones que ponen en duda la historia tal como la conocemos.

El libro toca temas sobre la fe, la historia y la interpretación de los textos religiosos, lo que ha generado controversia pero también ha sido una de las razones de su éxito mundial.","[{'id': 12463, 'name': 'Movies, books & music', 'icon': 'bookshelf'}, {'id': 24003, 'name': 'Books, comics & magazines', 'icon': None}, {'id': 10064, 'name': 'Books', 'icon': None}, {'id': 10251, 'name': 'Fiction', 'icon': None}, {'id': 24092, 'name': 'Crime and mystery', 'icon': None}]",10,EUR,False,True,https://es.wallapop.com/item/el-codigo-da-vinci-1090310927,Madrid
