id,user_id,title,description,taxonomy,amount,currency,reservado,envio,url_completa,ciudad
e658kql8yk6o,w67dko9rky6x,Fundidora mas mezcladora joyeria,Se vende fundidora como nueva con vacio y argon  ( 50 fundiciones) mas mezcladora revestimiento ,"[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10129, 'name': 'Industry', 'icon': None}, {'id': 10300, 'name': 'Tools', 'icon': None}]",5500,EUR,False,False,https://es.wallapop.com/item/fundidora-mas-mezcladora-joyeria-1085104000,Madrid
xzo24vrl0269,p61o4xm2r7j5,Mesa de acero,excelentes condiciones,"[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10129, 'name': 'Industry', 'icon': None}, {'id': 10299, 'name': 'Industrial equipment', 'icon': None}]",1,EUR,False,False,https://es.wallapop.com/item/mesa-de-acero-1091930957,Madrid
36e17wlx48jd,ejkxqwx34r6x,Podadoras de altura StiHl ,"Podadoras Ht 130 km 94 y Ht 100
Como nuevas 
","[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10128, 'name': 'Agriculture & farming', 'icon': None}, {'id': 10293, 'name': 'Agriculture & farming tools', 'icon': None}]",395,EUR,False,True,https://es.wallapop.com/item/podadoras-de-altura-stihl-1091822215,Madrid
0j2425y2omzy,qjwyr594dezo,Sembradora gil airsem 6048,Sembradora airsem gil de 6 metros de ancho con preparador e indicadores en perfecto estado.,"[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10128, 'name': 'Agriculture & farming', 'icon': None}, {'id': 10295, 'name': 'Machinery', 'icon': None}]",13000,EUR,False,False,https://es.wallapop.com/item/sembradora-gil-airsem-6048-1089589583,Madrid
3zl8wgnyk46x,qzm918w5no6v,Taladro de Columna ,vendo taladro de Columna en buen estado y funcionando con boton de emergencia en normativa. ,"[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10129, 'name': 'Industry', 'icon': None}, {'id': 10300, 'name': 'Tools', 'icon': None}]",750,EUR,False,False,https://es.wallapop.com/item/taladro-de-columna-1083715969,Madrid
8j34dqvvg269,g0j2q9nvynjy,Prensa para elaborar aceite oliva,"Se vende:
Prensa aceite plato 50cm,
Una plancha hueca,
Una docena de capachos con solapa,
Una docena de capachos sin solapa,
Un disco de acero inoxidable,
Un decantador de 25 litros,
Un cargador.
Usado en una sola campaña.","[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10128, 'name': 'Agriculture & farming', 'icon': None}, {'id': 10293, 'name': 'Agriculture & farming tools', 'icon': None}]",690,EUR,False,False,https://es.wallapop.com/item/prensa-para-elaborar-aceite-oliva-1089220882,Madrid
v6gg5w8wl76e,e65vo50000jo,2 Tarjetas S I M de pre-pago UK con saldo,"2 x Tarjetas SIM de prepago pre-registradas con saldo incluido en la tajeta, roaming en toda Europa, y cobertura mundial. Funcionan en España, tanto para datos como para voz, con tarifas muy reducidas.

Todas las tarjetas vienen con 5 GBP (6,5€) de saldo ya incluido dentro de la tarjeta.

Para la activación, es necesario hacer una recarga minima de 10 GBP, no requiere darse de alta, ya viene pre-registrada.

Valen para todo tipo de teléfonos, se recargan fácilmente en la página web de la compañía o en locutorios.

Precio: 15 euros cada tarjeta (Mínimo 2).","[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10129, 'name': 'Industry', 'icon': None}, {'id': 10299, 'name': 'Industrial equipment', 'icon': None}]",30,EUR,True,True,https://es.wallapop.com/item/2-tarjetas-s-i-m-de-pre-pago-uk-con-saldo-1089217640,Madrid
8z8kndoe11z3,9nz0wlmrxv6o,Vitrina expositora restaurante ,"Se vende vitrina expositora para pescado, Sushi y comida fría en muy buen estado.","[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10129, 'name': 'Industry', 'icon': None}, {'id': 10299, 'name': 'Industrial equipment', 'icon': None}]",480,EUR,False,True,https://es.wallapop.com/item/vitrina-expositora-restaurante-1089199346,Madrid
p614ldrqg565,nzx5r1kpd762,"Contenedor Marítimo 40 Pies DC, con planos gratis","Contenedor marítimo estándar de 40 pies en excelentes condiciones:

Medidas: 12,19 m de largo x 2,44 m de ancho x 2,59 m de alto.
Hermético y resistente, ideal para proyectos de almacenamiento, transporte o construcción.
Inspeccionado para garantizar su calidad y durabilidad.
Entrega inmediata en cualquier punto de España.
Precio: 2.400€, más envio.
📦 Consulta sin compromiso. Te ayudamos con ideas de transformación si lo necesitas.","[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}]",2400,EUR,False,True,https://es.wallapop.com/item/contenedor-maritimo-40-pies-dc-con-planos-gratis-1070923279,Madrid
xzo2mwgp2569,lqzmkodn1ojv,Mesa industrial cocina y encimera,"vendo mesa industrial de cocina junto con una encimera superior.,de acero inoxidable ambas.la mesatiene una pata que habria que soldar,de ahi su precio muy economico.solo seria recoger en domicilio en getafe.no realizo envios,ni me desplazo.precio NO negociable,y vendo el lote completo.la dimension de la encimera es de 150 cms de largo por 45 cms de ancho.las dimensiones de la mesa estan descritas abajo en medidas del producto.","[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10129, 'name': 'Industry', 'icon': None}, {'id': 10299, 'name': 'Industrial equipment', 'icon': None}]",250,EUR,False,True,https://es.wallapop.com/item/mesa-industrial-cocina-y-encimera-1087323981,Madrid
mzn2173p10zn,lqzmkodn1ojv,Mesa cocina industrial,"vendo mesa de cocina indistrisl de acero inoxidable,con poco uso.dispone de dos bandejas de espacio,de buen tamaño.solo seria recogida en mi domicilio en getafe,no envio.precio NO negocisble,ni tampoco voy a responder ofertas absurdas,ni tampoco cambios o devoluciones.","[{'id': 20000, 'name': 'Agriculture & industrial', 'icon': 'farming'}, {'id': 10129, 'name': 'Industry', 'icon': None}, {'id': 10299, 'name': 'Industrial equipment', 'icon': None}]",250,EUR,False,True,https://es.wallapop.com/item/mesa-cocina-industrial-1087319625,Madrid
