id,user_id,title,description,taxonomy,amount,currency,reservado,envio,url_completa,ciudad
wzy4p2k8dvz5,9jd750pp04jk,Deportivas Mujer Clarks Sin Estrenar ,Deportivas de mujer Clarks. El Corte Inglés. Piel negra extra suave número 39 1/2 Forradas de piel y con piso de goma. SOLO ENVÍOS ,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11021, 'name': 'Shoes', 'icon': None}, {'id': 11029, 'name': 'Trainers', 'icon': None}]",30.0,EUR,False,True,https://es.wallapop.com/item/deportivas-mujer-clarks-1089824244,Madrid
0j247yxnvmzy,ejk49rm1rpzx,Bolso Moschino ,Completamente nuevo. 100 % piel. Grande,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 10152, 'name': 'Bags & Backpacks', 'icon': None}, {'id': 9555, 'name': 'Shoulder Bags', 'icon': None}]",150.0,EUR,False,True,https://es.wallapop.com/item/bolso-moschino-1091796383,Madrid
wzv47y7mm7zl,npj951vyl2ze,Vestido americana Zara,vestido de zara ,"[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11008, 'name': 'Dresses', 'icon': None}, {'id': 9738, 'name': 'Formal & work dresses', 'icon': None}]",12.0,EUR,True,True,https://es.wallapop.com/item/vestido-americana-zara-1091790065,Madrid
pzp2e9egk9j3,4z4vv2n7m8zy,"Nike Air Force 1 Low Shadow ""White Silver Gym Red""","Hola a todos, bienvenidos a la Sneaker Crew! 👟🌟
Se vende modelo Nike Air Force 1 Low Shadow ""White Silver Gym Red"" W en talla 42 EU.
✅ Talla: 42 EU 📏
✅ Envío rápido y seguro🏃‍♂️📦
✅ Productos originales 💯
✅ Ticket o factura disponible 🧾
Para más detalles o fotos, no dudes en enviarme un mensaje. Gracias por tu interés! 😊","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11003, 'name': 'Men', 'icon': None}, {'id': 11044, 'name': 'Shoes', 'icon': None}, {'id': 11052, 'name': 'Trainers', 'icon': None}]",120.0,EUR,False,True,https://es.wallapop.com/item/nike-air-force-1-low-shadow-white-silver-gym-red-1091782802,Madrid
vjrq2153g8zk,xpzpykk855z3,Tissot PRX Azul ,"Nuevo Tissot PRX azul 40mm
original, con garantia.
 puedes verificarlo en la web de Tissot.","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 9562, 'name': 'Watches', 'icon': None}]",275.0,EUR,False,True,https://es.wallapop.com/item/tissot-prx-azul-1086146367,Madrid
pj9m2y2nok6e,4z4vv2n7m8zy,"Nike Air Force 1 Low Shadow ""White Silver Gym Red""","Hola a todos, bienvenidos a la Sneaker Crew! 👟🌟
Se vende modelo Nike Air Force 1 Low Shadow ""White Silver Gym Red"" W en talla 41 EU.
✅ Talla: 41 EU 📏
✅ Envío rápido y seguro🏃‍♂️📦
✅ Productos originales 💯
✅ Ticket o factura disponible 🧾
Para más detalles o fotos, no dudes en enviarme un mensaje. Gracias por tu interés! 😊","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11003, 'name': 'Men', 'icon': None}, {'id': 11044, 'name': 'Shoes', 'icon': None}, {'id': 11052, 'name': 'Trainers', 'icon': None}]",120.0,EUR,False,True,https://es.wallapop.com/item/nike-air-force-1-low-shadow-white-silver-gym-red-1091782585,Madrid
0j247y2kqnzy,4z4vv2n7m8zy,"Nike Air Force 1 Low Shadow ""White Silver Gym Red""","Hola a todos, bienvenidos a la Sneaker Crew! 👟🌟
Se vende modelo Nike Air Force 1 Low Shadow ""White Silver Gym Red"" W en talla 36 EU.
✅ Talla: 36 EU 📏
✅ Envío rápido y seguro🏃‍♂️📦
✅ Productos originales 💯
✅ Ticket o factura disponible 🧾
Para más detalles o fotos, no dudes en enviarme un mensaje. Gracias por tu interés! 😊","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11021, 'name': 'Shoes', 'icon': None}, {'id': 11029, 'name': 'Trainers', 'icon': None}]",120.0,EUR,False,True,https://es.wallapop.com/item/nike-air-force-1-low-shadow-white-silver-gym-red-1091771359,Madrid
wzv47y8yy7zl,3zl4v5rdl8jx,Gorro amarillo Mickey Disney Artist,"Gorro de lana amarillo. Creado por Rafael Faria de la serie Disney Artist. Agotado hace mucho. Serie limitada.Es original, se cortó la etiqueta porque molesta. Imposible de encontrar. Coleccionismo.","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 10162, 'name': 'Hats & caps', 'icon': None}, {'id': 9631, 'name': 'Winter hats', 'icon': None}]",10.0,EUR,False,True,https://es.wallapop.com/item/gorro-amarillo-mickey-disney-artist-1091751617,Madrid
pj9mpx59yk6e,v4z4qr3oq8jy,Bolso bandolera,"bolso bandolera rojo, piel de Zara, forrado por dentro y varios compartimentos, la parte de abajo borde dorado","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 10436, 'name': 'Accessories', 'icon': None}, {'id': 10152, 'name': 'Bags & Backpacks', 'icon': None}, {'id': 9558, 'name': 'Handbags', 'icon': None}]",40.0,EUR,False,True,https://es.wallapop.com/item/bolso-bandolera-1085636785,Madrid
0j247ygryrzy,9nz0wgd8g36o,Chaqueta Adidas Originals sudadera ,"Chaqueta chándal sudadera deportiva con cremallera original Adidas.
En perfecto estado. Color morado. 
Talla 42 de mujer, medidas en fotos.","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11006, 'name': 'Jumpers & sweaters', 'icon': None}, {'id': 9720, 'name': 'Hoodies & sweatshirts', 'icon': None}]",25.0,EUR,False,True,https://es.wallapop.com/item/chaqueta-adidas-originals-sudadera-1091683059,Madrid
wzy41non7pz5,9nz0wgd8g36o,Pantalón nieve Columbia Omni-Shield ,"Pantalón nieve snow esquí sky montaña original Columbia Omni-Shield Convert.
En perfecto estado.
Talla S de mujer, medidas en fotos.","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11018, 'name': 'Activewear', 'icon': None}, {'id': 9829, 'name': 'Trousers', 'icon': None}]",30.0,EUR,False,True,https://es.wallapop.com/item/pantalon-nieve-columbia-omni-shield-1091682520,Madrid
wzv47ykr9qzl,9nz0wgd8g36o,Jersey Lacoste mujer,"Jersey de punto cuello de pico original Lacoste.
En perfecto estado. Color lila. 
Talla 42, equivale a una L de mujer, medidas en fotos.","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11002, 'name': 'Women', 'icon': None}, {'id': 11004, 'name': 'Clothes', 'icon': None}, {'id': 11006, 'name': 'Jumpers & sweaters', 'icon': None}, {'id': 9721, 'name': 'Sweaters', 'icon': None}]",30.0,EUR,False,True,https://es.wallapop.com/item/jersey-lacoste-mujer-1091681865,Madrid
pzp2ogrpekj3,v4z4qr3oq8jy,Chaqueta de cuero hombre,"chaqueta piel ovino. de color marron, muy poco puesta .Marco Strada, autentica piel, talla 52","[{'id': 12465, 'name': 'Fashion & accessories', 'icon': 't-shirt'}, {'id': 11003, 'name': 'Men', 'icon': None}, {'id': 11031, 'name': 'Clothes', 'icon': None}, {'id': 11007, 'name': 'Outerwear', 'icon': None}, {'id': 9713, 'name': 'Ponchos', 'icon': None}]",50.0,EUR,False,True,https://es.wallapop.com/item/chaqueta-de-cuero-hombre-1085638302,Madrid
