id,user_id,title,description,taxonomy,amount,currency,reservado,envio,url_completa,ciudad
w6745o94476x,qnzx705vm7j2,Cartas sueltas Adrenalyn xl 2024-25,"Se envían protegidos con fundas de plástico y pequeños sobres, en caso de que sea balón de oro momento míticos, extra se envía también con un toploader, solo bizum, pedido minimo 1 euro aunque solo sea 1 codigo.
Precios:
Normales: 0,25
escudos: 0,50
Vamos: 0,50
Guantes de oro: 0,40
Diamantes: 0,35
Air force: 0,45
Influencers: 0,45
Impactos: 0,45
Super cracks: 1 euro
new master 11: 1,5 euros
Campeon card: 6
Balón de oro: 10 euros
Invencible: 10 euros
Momentum: 20 euros
Míticos: 40 euros
Lamine yamal extra gold: 45 euros
Los precios pueden variar según el jugador (lamine yamal o mbappe) sobre todo en balones de oro y momentum, míticos","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10076, 'name': 'Sporting collectibles', 'icon': None}]",0.22,EUR,False,False,https://es.wallapop.com/item/cartas-sueltas-adrenalyn-xl-2024-25-1088725952,Madrid
qjw4wdd8d4zo,36ewdy0m3y6d,Sellos,110 Sellos,"[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10078, 'name': 'Stamp collecting', 'icon': None}]",5.0,EUR,False,True,https://es.wallapop.com/item/sellos-1091925005,Madrid
nzx4x5o2xmj2,9jd75r71rdjk,FIGURA FINAL FANTASY TOMBERI,"El Tomberi es uno de los enemigos y criaturas más icónicos de la franquicia Final Fantasy. A pesar de su apariencia pequeña y tranquila, el Tomberi es conocido por ser un enemigo formidable en los juegos de la serie

Puede colocar esta figura en su mesa, colgarlo en su pared, usarlo como imán para su nevera o incluso enmarcarlo y colgarlo o colocarlo como decoración de la habitación

Cada figura es única y puede variar ligeramente de la foto

También hago diseños personalizados

Hama Beads - Pixel Art - Juego - Game - Videojuego - PlayStation 
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10072, 'name': 'Handcrafts & decoration', 'icon': None}]",20.0,EUR,False,True,https://es.wallapop.com/item/figura-final-fantasy-tomberi-1091844706,Madrid
pj9m2yo2nv6e,9jd75r71rdjk,BILLETE CUBA 2011 POETA JOSÉ MARTÍ,"El Monumento a José Martí es un monumento al pensador y poeta cubano José Martí. Se trata de una torre con forma de estrella, presidida por una estatua de Martí

#monedas #billetes #numismática #colección #coleccionismo #notafilia #papelmoneda #Cuba #poeta #monumentos #artista #obra #lienzo #batalla #político #combate #muerte #arte #historia #conmemoración 
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10081, 'name': 'Coins & bills', 'icon': None}]",4.0,EUR,False,True,https://es.wallapop.com/item/billete-cuba-2011-poeta-jose-marti-1091843313,Madrid
mzn21xnx9gzn,8j3y8327l169,Maqueta Harley Davidson Pan America 1250 - 20cm,"Maqueta Harley Davidson Pan America 1250 - 20cm

Fabricamos cualquier modelo del mercado de coche o moto, totalmente personalizado y del color que quieras, todo por el mismo precio. 

Consulta sin compromiso","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10075, 'name': 'Cars & motorbikes', 'icon': None}]",12.0,EUR,False,True,https://es.wallapop.com/item/maqueta-harley-davidson-pan-america-1250-20cm-1087833001,Madrid
9jdk07lv846k,9jd75r71rdjk,MARCO DE LUZ LUIGI MANSION MARIO BROS,"SE PUEDEN HACER A MEDIDA 

SE PUEDE COLOCAR DE DIFERENTES MANERAS
APOYÁNDOSE DIRECTAMENTE SOBRE EL MARCO DE LUZ
PEGANDO LO CON CINTA DE DOBLE CARA 
O PEGAMENTO SILICONA…

Hama Beads - Pixel Art - Nintendo - Clásico - Videojuego - Vintage
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10072, 'name': 'Handcrafts & decoration', 'icon': None}]",10.0,EUR,False,True,https://es.wallapop.com/item/marco-de-luz-luigi-mansion-mario-bros-1091826036,Madrid
xzo248n71469,9jd75r71rdjk,HOT WHEELS ROAD MANIAX MATTEL 1995,"Producido entre 1993 y 1995, este set de temática post-apocalíptica vehículo Road Wars a escala 1/43 General Buster O'Casey

Figura - Muñeco - Coleccionismo - Vintage - Juguete
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10082, 'name': 'Toy collecting', 'icon': None}]",40.0,EUR,False,True,https://es.wallapop.com/item/hot-wheels-road-maniax-mattel-1995-1091825057,Madrid
nz04pmkdv7jo,v4z404k7pl6y,Heartguard warhammer fantasy Aos,"5 mini/s de plástico 
 ADEMAS COMPRAMOS TUS MINIS VIEJAS!!!!,

NO REGATEO, NO ENVIO POR WALLAPOP, PEDIDOS POR secondhammer .es
Tienda de miniaturas de 2ª Mano en Barcelona. Cualquier duda contactarme a whatsapp 618115907
DESCUENTO 5% +50 euros
10% +100 euros 
 enanos enano enanoschusta dwarfs dwarf duardin Fyreslayers Matatrolls","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10082, 'name': 'Toy collecting', 'icon': None}]",22.0,EUR,False,True,https://es.wallapop.com/item/heartguard-warhammer-fantasy-aos-1091798303,Madrid
qjw45ep9x4zo,8j3y8327l169,Maqueta Land Rover Defender 110 - 20cm,"Maqueta Land Rover Defender 110 - 20cm

Fabricamos cualquier modelo del mercado de coche o moto, totalmente personalizado y del color que quieras, todo por el mismo precio. 

Consulta sin compromiso","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10075, 'name': 'Cars & motorbikes', 'icon': None}]",12.0,EUR,False,True,https://es.wallapop.com/item/maqueta-land-rover-defender-110-20cm-1083310805,Madrid
mzn2klq9ggzn,9jd75r71rdjk,DUENDE VERDE SPIDERMAN MARVEL 1994,"Super Villano de Spiderman, Norman Osborn archienemigo de Spiderman

Toy Biz - Clásico - Vintage - Muñeco - Juguete - Retro - Stan lee
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10082, 'name': 'Toy collecting', 'icon': None}]",13.0,EUR,False,True,https://es.wallapop.com/item/duende-verde-spiderman-marvel-1994-1091763673,Madrid
pzp2e9qn8kj3,9jd75r71rdjk,FIGURA STREET FIGHTER GUILE,"MIDE 30cm X 30cm Aprox

Guile, personaje de la saga de videojuegos Street Fighter, es un piloto de las Fuerzas Armadas de los Estados Unidos. En la película, ""Street Fighter: La última batalla"" de 1994, es interpretado por Jean-Claude Van Damme

Capcom - Hama Beads - Pixel Art - Clásico - Videojuego - Arcade - Ryu - Ken - PlayStation - Xbox
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10072, 'name': 'Handcrafts & decoration', 'icon': None}]",30.0,EUR,False,True,https://es.wallapop.com/item/figura-street-fighter-guile-1091762502,Madrid
vjrq5d8538zk,9jd75r71rdjk,BOINA MILITAR OPERACIONES ESPECIALES ESPAÑA,"Boina utilizada por los grupos de operaciones especiales, son las fuerzas de operaciones especiales del ejército de tierra español, también denominados como boinas verdes.

#COE #GOE #Guerrillero #BoinaVerde #EjércitoDeTierra #España #ejércitoespañol #colección #coleccionismo #militar #colecciónmilitar #ejército #insignia #atrezo #Recreación #Airsoft
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10077, 'name': 'Wartime collectibles', 'icon': None}]",30.0,EUR,False,True,https://es.wallapop.com/item/boina-militar-operaciones-especiales-espana-1091760543,Madrid
w6745d8nmw6x,8j3y8327l169,Maqueta Yamaha R7 - 20cm,"Maqueta Yamaha R7 - 20cm

Fabricamos cualquier modelo del mercado de coche o moto, totalmente personalizado y del color que quieras, todo por el mismo precio. 

Consulta sin compromiso","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10075, 'name': 'Cars & motorbikes', 'icon': None}]",12.0,EUR,False,True,https://es.wallapop.com/item/maqueta-yamaha-r7-20cm-1083588452,Madrid
0j247yo5drzy,9jd75r71rdjk,CHAMBERGO BOSCOSO WOODLAND ESPAÑA,"Tiene el emblema del ejército de Tierra
TALLA M

Montaña - Escalada - Barranquismo - Aire Libre - Camping - Airsoft - Chambergo - Playa - Piscina
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10077, 'name': 'Wartime collectibles', 'icon': None}]",10.0,EUR,False,True,https://es.wallapop.com/item/chambergo-boscoso-woodland-espana-1091734635,Madrid
xzo2483v8l69,8j3y8327l169,Maqueta Honda CB750 Hornet - 20cm,"Maqueta Honda CB750 Hornet - 20cm

Fabricamos cualquier modelo del mercado de coche o moto, totalmente personalizado y del color que quieras, todo por el mismo precio. 

Consulta sin compromiso","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10075, 'name': 'Cars & motorbikes', 'icon': None}]",12.0,EUR,False,True,https://es.wallapop.com/item/maqueta-honda-cb750-hornet-20cm-1091655409,Madrid
wzv47ygdgrzl,9jd75r71rdjk,FURBY FIGURA HASBRO 2014,"El juguete más popular y raro de una generación

Muñeco - Juguete - Colección - Mcdonalds
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10082, 'name': 'Toy collecting', 'icon': None}]",5.0,EUR,False,True,https://es.wallapop.com/item/furby-figura-hasbro-2014-1091633617,Madrid
pzp2qlp44kj3,8j3y8327l169,Maqueta Suzuki Bandit 600N - 20cm,"Maqueta Suzuki Bandit 600N - 20cm

Fabricamos cualquier modelo del mercado de coche o moto, totalmente personalizado y del color que quieras, todo por el mismo precio. 

Consulta sin compromiso","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10075, 'name': 'Cars & motorbikes', 'icon': None}]",12.0,EUR,False,True,https://es.wallapop.com/item/maqueta-suzuki-bandit-600n-20cm-1082540598,Madrid
w674odvypy6x,9jd75r71rdjk,FIGURA POKEMON PSYDUCK,"Puede colocar esta figura en su mesa, colgarlo en su pared, usarlo como imán para su nevera o incluso enmarcarlo y colgarlo o colocarlo como decoración de la habitación

Posibilidad de añadir adhesivo magnético en la parte trasera para fijarlo a cualquier superficie metálica

Cada figura es única y puede variar ligeramente de la foto

También hago diseños personalizados

Pokemon - Psíquico - Golduck - Pokedex - Hama Beads - Pixel Art 
","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10072, 'name': 'Handcrafts & decoration', 'icon': None}]",13.0,EUR,False,True,https://es.wallapop.com/item/figura-pokemon-psyduck-1091628652,Madrid
pzp2e92ex5j3,8j3y8yeqy769,Cartas Pokémon (Inglés),"+60 cartas Pokémon ( en inglés) variadas ( OBF, SVI, PAR )","[{'id': 18000, 'name': 'Collectibles & Art', 'icon': 'collecting'}, {'id': 10083, 'name': 'Playing cards', 'icon': None}]",20.0,EUR,False,True,https://es.wallapop.com/item/cartas-pokemon-ingles-1091622274,Madrid
